pdf_name,file_hash,file_size_bytes,pdf_version,num_pages,num_objects,num_stream_objects,num_embedded_files,num_annotation_objects,num_form_fields,creation_date_ts,mod_date_ts,creation_mod_date_diff,avg_entropy_per_stream,max_entropy_per_stream,min_entropy_per_stream,std_entropy_per_stream,num_streams_entropy_gt_threshold,num_encrypted_streams,num_corrupted_objects,num_objects_with_random_markers,has_broken_name_trees,num_suspicious_filters,has_javascript,has_launch_actions,avg_file_size_per_page,compression_ratio,num_eof_markers,extraction_success,extraction_time_ms,error_count,label
YE5PQJ6NUYA6UOWHADZIVVMCINU4AYZF.pdf,a1701648dbb4ff4aacceb29d23e6692614884569637fd462cef43b95768f7f01,144925,1.1,1,6,5,0,0,0,745126,0,745126,7.4228424650930185,7.9717250722364446,2.321928094887362,1.6153844514890854,10,0,0,0,False,1,False,False,144925.0,144925.0,1,True,25,0,0
6Z3CUWVPRPVEBPROWQCD6EZJ22CLL5OY.pdf,bb0e98cc9b9e3fb18dfa341ab40f1e4ee87c11eec92384ce9daf5391295b27a3,48632,1.2,1,6,5,0,0,0,111816,111816,0,6.9891432073928765,7.96408565815545,1.0,1.9327900377182132,9,0,0,0,False,7,False,False,48632.0,48632.0,1,True,16,0,0
YJW37FHX43WFG327VZASKGXCUC3DH55F.pdf,a0219fbee7bd762b878c1625f85144c55a9e2eb9871196232ebbcaecd2acacdb,99442,1.1,1,6,5,0,0,0,147318,147318,0,6.91518968359719,7.53026378218238,1.0,1.870660605734111,10,0,0,0,False,0,False,False,99442.0,99442.0,1,True,26,0,0
HWLEW7RJBOFKM7YCQA66Q2E5AHR63KG4.pdf,9e2e726c38763bb08bd0b266ce395fbe850d3af05c65f16a772488240e1acf1a,495676,1.2,6,36,30,0,0,0,344812,771703,426891,6.063588385474512,6.46392220086984,2.2516291673878226,1.2054846570084083,0,0,0,0,False,19,True,False,82612.66666666667,82612.66666666667,1,True,88,0,0
37WOUPCWLZGR4AFDBNNHKUHNTVLYXVLD.pdf,548269b4a8033f13ef540fb4b8e61a784765733ae94bda3bc0240ec928015807,12309,1.4,2,12,10,0,0,0,809715,809715,0,5.098602263355762,7.844053942603589,0.07917184980500325,2.3851445890013063,3,0,0,0,False,3,False,False,6154.5,6154.5,1,True,9,0,0
KTCXROTYIAYW34ZFMVAKRU5FQFD3D7XQ.pdf,3c9953f6a706719c6f86e7e1b397bccbe39d1f7fd79d2780731fb36b3e189fde,49749,1.3,2,12,10,0,0,0,454173,454173,0,7.332779801555694,7.968470099734678,2.725480556997868,1.4970852137379496,9,0,0,0,False,6,False,False,24874.5,24874.5,1,True,17,0,0
VOFCKLPGMEN2Y5ZHMM7S6TQ3C6Y5FEWN.pdf,f2a16501e50c449bc12fb5d350eb4678a5769dcf175b339c7c5c7382282551eb,257924,1.5,11,66,55,0,0,0,265720,265720,0,7.005729265031522,7.991208476204622,2.0,1.8247419177583937,8,0,0,0,False,15,False,True,23447.636363636364,23447.636363636364,1,True,39,0,0
PVG2YQXZ3BYEDVLQ3JGB5JXXYWWQ327E.pdf,9050f58fd3834d73e7a01d24d96d0e54ee2d39275f81cf010cea9fe7fc288ca8,12110,1.2,1,6,5,0,0,0,518517,518517,0,5.671047836377918,6.392128773815817,4.260517413038936,0.8850045894710301,0,0,0,0,False,2,False,False,12110.0,12110.0,1,True,5,0,0
XGGSDGFBFOJ2GAT5CWQVQOO6N3PDMSGP.pdf,dc5ca34ea658d3ec7ea81a91ab0e6c87016ed82ffde1a2c62b20b7305c99a847,240691,1.5,1,6,5,0,0,0,775823,775823,0,6.785144239102944,7.989593990858762,0.0,2.3644360002531983,8,0,0,0,False,5,False,True,240691.0,240691.0,1,True,31,0,0
R345PQR6366VJ25LZJUWVIWDKKLEDPUY.pdf,9835357ca493a952680df101f62cb39d89abcf8a07ec1c2f41f6db3a95f7abb2,399802,1.4,7,42,35,0,0,0,737343,871797,134454,7.136612507543112,7.8140832397144955,1.0,1.941210111833902,10,0,0,0,False,8,False,False,57114.57142857143,57114.57142857143,1,True,49,0,0
