pdf_name,file_hash,file_size_bytes,pdf_version,num_pages,num_objects,num_stream_objects,num_embedded_files,num_annotation_objects,num_form_fields,creation_date_ts,mod_date_ts,creation_mod_date_diff,avg_entropy_per_stream,max_entropy_per_stream,min_entropy_per_stream,std_entropy_per_stream,num_streams_entropy_gt_threshold,num_encrypted_streams,num_corrupted_objects,num_objects_with_random_markers,has_broken_name_trees,num_suspicious_filters,has_javascript,has_launch_actions,avg_file_size_per_page,compression_ratio,num_eof_markers,extraction_success,extraction_time_ms,error_count,label
ml_26_embedded.pdf,d52d3597cd65e7888f4a8e898ecd0c84385e59d7bf8b3d2e284ac666a948ecf9,10588,1.3,1,6,5,1,0,1,0,0,0,6.686722967269051,7.832907794111182,2.5,1.6397662309708274,7,0,0,0,False,2,False,False,10588.0,10588.0,1,True,17,0,1
tech_article_4_embedded.pdf,b758a8e44c0215d57a6a67b60155f56ff98bf4ea3b7e324b0c50099cfc343b1d,13384,1.3,1,6,5,1,0,1,0,0,0,6.225452498667973,7.747136838835805,2.0,1.4382341505141796,3,0,0,0,False,4,False,False,13384.0,13384.0,1,True,15,0,1
agentic_ai_27_embedded.pdf,4eb8ed861b862748f0d76ca8bea070cdc435c94ca975e1c0abbce6920261d7f8,10563,1.3,1,6,5,1,0,1,0,0,0,6.602008959959335,7.833401355224688,1.584962500721156,1.860935507482108,7,0,0,0,False,2,False,False,10563.0,10563.0,1,True,20,0,1
edtech_31_embedded.pdf,bb11ba5319338fd6ff9b21ff6818c61d72c06dae39d7ca85cc7a54e9143ed603,10538,1.3,1,6,5,1,0,1,0,0,0,6.680677740889151,7.832258530217008,2.5,1.645483816532677,7,0,0,0,False,2,False,False,10538.0,10538.0,1,True,22,0,1
tech_5_embedded.pdf,3b2515d9135b0da06893ef16a9720082b239a5fedd98d6900c3c78c91d8ddd18,10548,1.3,1,6,5,1,0,1,0,0,0,6.681988721595294,7.832430006562675,2.5,1.64401445488015,7,0,0,0,False,2,False,False,10548.0,10548.0,1,True,21,0,1
ai_17_embedded.pdf,b989dafc01ee2cf12cded07695f3fb42fc51033d88243852227b26f5b8c56c5d,10612,1.3,1,6,5,1,0,1,0,0,0,6.55678140054122,7.834470204566028,1.0,2.00172046407255,7,0,0,0,False,2,False,False,10612.0,10612.0,1,True,20,0,1
tech_article_6_embedded.pdf,76514ccab095c4473daace2ba08aeb446292277bb84a1b65c87004bbea70f9ac,1262990,1.3,1,6,5,1,0,1,0,0,0,7.250914816840121,7.973478182218221,6.407578278917661,0.7119407100988733,6,0,0,0,False,6,True,False,1262990.0,1262990.0,1,True,165,0,1
cloud_20_embedded.pdf,bb45540b9431868715c5634b32beda40434b5b4a4d4d7a17219152a2271538ee,10556,1.3,1,6,5,1,0,1,0,0,0,6.660780206558543,7.834751655702163,2.2516291673878226,1.7021019021632764,7,0,0,0,False,2,False,False,10556.0,10556.0,1,True,10,0,1
agritech_22_embedded.pdf,70b81d32bb3569382a12d69bbfc054543add85edbd7065b7eaa3d7ab268d6267,10557,1.3,1,6,5,1,0,1,0,0,0,6.654451810217818,7.834751655702163,2.2359263506290326,1.7091222636382666,7,0,0,0,False,2,False,False,10557.0,10557.0,1,True,11,0,1
custom_9_embedded.pdf,c1bcef835094f48224c747aa4b61410b8d29972dbdd528ea1511b108acc14cf5,154081,1.3,4,24,20,1,0,1,0,0,0,7.241071403153338,7.984041663805624,0.0,2.2900311937735536,10,0,0,0,False,8,False,False,38520.25,38520.25,1,True,35,0,1
